txn_id,customer_id,amount,payment_mode,status,txn_date,year,month
1457,299,563039,CARD,FAILED,2025-08-13,2025,8
1458,101,13150,CARD,FAILED,2024-05-22,2024,5
1459,183,123406,UPI,FAILED,2026-02-19,2026,2
1460,276,896482,IMPS,FAILED,2024-06-18,2024,6
1461,294,270548,NEFT,SUCCESS,2024-08-29,2024,8
1462,257,870090,NEFT,SUCCESS,2024-05-11,2024,5
1463,107,739124,CARD,SUCCESS,2025-03-30,2025,3
1464,220,980334,CARD,SUCCESS,2024-02-20,2024,2
1465,268,750598,UPI,SUCCESS,2025-01-11,2025,1
1466,173,207352,IMPS,SUCCESS,2025-05-24,2025,5
1467,237,805757,CARD,FAILED,2025-12-09,2025,12
1468,143,159532,UPI,FAILED,2024-03-05,2024,3
1469,118,666452,CARD,FAILED,2024-04-25,2024,4
1470,299,140812,CARD,SUCCESS,2025-02-07,2025,2
1471,245,421663,IMPS,SUCCESS,2026-02-27,2026,2
1472,130,553204,NEFT,FAILED,2025-01-08,2025,1
1473,235,44843,CARD,SUCCESS,2024-12-25,2024,12
1474,258,546489,UPI,SUCCESS,2025-04-23,2025,4
1475,234,604883,UPI,SUCCESS,2026-02-17,2026,2
1476,299,226341,CARD,FAILED,2025-03-04,2025,3
1477,206,33623,CARD,SUCCESS,2024-01-07,2024,1
1478,160,87478,NEFT,FAILED,2025-02-21,2025,2
1479,102,947489,IMPS,SUCCESS,2024-06-02,2024,6
1480,257,472603,CARD,FAILED,2025-10-05,2025,10
1481,271,385386,IMPS,FAILED,2025-01-30,2025,1
1482,205,819333,CARD,FAILED,2024-02-13,2024,2
1483,145,279605,CARD,SUCCESS,2024-03-30,2024,3
1484,132,839979,IMPS,FAILED,2025-08-21,2025,8
1485,157,57093,NEFT,SUCCESS,2024-07-16,2024,7
1486,139,487332,NEFT,FAILED,2025-12-12,2025,12
1487,286,190494,IMPS,FAILED,2025-11-18,2025,11
1488,195,544517,IMPS,SUCCESS,2024-06-14,2024,6
1489,180,487060,CARD,SUCCESS,2024-06-22,2024,6
1490,221,413473,IMPS,FAILED,2025-07-10,2025,7
1491,132,554277,IMPS,SUCCESS,2024-05-07,2024,5
1492,106,986249,UPI,SUCCESS,2025-10-28,2025,10
1493,299,573687,UPI,SUCCESS,2025-10-22,2025,10
1494,252,291432,IMPS,FAILED,2024-08-06,2024,8
1495,253,254699,UPI,FAILED,2025-09-05,2025,9
1496,287,701984,NEFT,SUCCESS,2024-08-27,2024,8
1497,182,704721,UPI,SUCCESS,2025-01-06,2025,1
1498,239,286914,NEFT,SUCCESS,2025-09-09,2025,9
1499,191,890796,IMPS,SUCCESS,2024-05-23,2024,5
1500,255,909344,UPI,SUCCESS,2025-04-17,2025,4
1501,126,331684,IMPS,SUCCESS,2024-01-19,2024,1
1502,101,679825,NEFT,SUCCESS,2024-09-28,2024,9
1503,119,933314,UPI,FAILED,2025-12-14,2025,12
1504,192,297817,UPI,FAILED,2024-06-06,2024,6
1505,107,341930,IMPS,FAILED,2025-07-16,2025,7
1506,130,289550,UPI,FAILED,2025-04-06,2025,4
1507,247,892799,UPI,FAILED,2025-10-19,2025,10
1508,242,959527,CARD,FAILED,2024-11-28,2024,11
1509,159,596911,UPI,FAILED,2024-09-29,2024,9
1510,274,19682,NEFT,FAILED,2024-08-04,2024,8
1511,174,688066,CARD,SUCCESS,2024-10-24,2024,10
1512,235,582225,CARD,FAILED,2024-08-19,2024,8
1513,160,147685,CARD,SUCCESS,2024-01-23,2024,1
1514,146,782777,CARD,SUCCESS,2025-11-27,2025,11
1515,242,31092,CARD,FAILED,2025-09-16,2025,9
1516,290,117832,IMPS,SUCCESS,2026-02-28,2026,2
1517,153,731886,CARD,FAILED,2024-04-02,2024,4
1518,232,205315,UPI,SUCCESS,2025-08-16,2025,8
1519,159,915024,UPI,FAILED,2025-03-22,2025,3
1520,295,719539,NEFT,FAILED,2024-05-22,2024,5
1521,291,833954,UPI,FAILED,2025-10-17,2025,10
1522,274,411931,UPI,FAILED,2025-03-07,2025,3
1523,103,933218,IMPS,SUCCESS,2025-05-10,2025,5
1524,247,900171,IMPS,SUCCESS,2024-04-08,2024,4
1525,134,881415,CARD,SUCCESS,2025-02-16,2025,2
1526,243,579322,IMPS,FAILED,2025-07-03,2025,7
1527,109,755030,UPI,SUCCESS,2025-11-02,2025,11
1528,132,626228,UPI,SUCCESS,2025-06-22,2025,6
1529,171,304794,NEFT,SUCCESS,2025-04-05,2025,4
1530,211,684002,IMPS,FAILED,2025-07-13,2025,7
1531,154,221050,NEFT,FAILED,2024-06-24,2024,6
1532,120,766997,CARD,SUCCESS,2024-02-08,2024,2
1533,207,326101,IMPS,FAILED,2024-05-16,2024,5
1534,116,379537,NEFT,SUCCESS,2024-06-11,2024,6
1535,189,983904,NEFT,FAILED,2025-01-01,2025,1
1536,163,657849,UPI,FAILED,2024-03-20,2024,3
1537,179,771795,IMPS,FAILED,2024-06-08,2024,6
1538,149,171202,IMPS,SUCCESS,2024-10-19,2024,10
1539,236,592936,CARD,FAILED,2024-12-22,2024,12
1540,125,647344,CARD,FAILED,2026-02-24,2026,2
1541,206,372251,UPI,SUCCESS,2024-05-17,2024,5
1542,208,522276,NEFT,FAILED,2024-08-05,2024,8
1543,267,32190,NEFT,SUCCESS,2025-08-07,2025,8
1544,234,103101,CARD,SUCCESS,2024-06-01,2024,6
1545,185,640733,NEFT,FAILED,2025-04-13,2025,4
1546,123,219279,CARD,FAILED,2025-06-18,2025,6
1547,281,387753,IMPS,SUCCESS,2025-07-13,2025,7
1548,147,242358,NEFT,SUCCESS,2024-09-02,2024,9
1549,174,954575,IMPS,SUCCESS,2024-09-17,2024,9
1550,219,314651,IMPS,SUCCESS,2025-06-18,2025,6
1551,226,88195,CARD,FAILED,2025-09-16,2025,9
1552,295,604293,UPI,SUCCESS,2025-10-21,2025,10
1553,215,275594,UPI,FAILED,2024-06-04,2024,6
1554,132,674578,UPI,FAILED,2024-04-05,2024,4
1555,144,991320,UPI,SUCCESS,2024-06-19,2024,6
1556,175,906817,IMPS,FAILED,2024-10-26,2024,10
1557,241,113070,CARD,FAILED,2025-09-14,2025,9
1558,150,41227,CARD,FAILED,2025-08-16,2025,8
1559,121,619944,NEFT,FAILED,2024-02-24,2024,2
1560,136,849951,UPI,SUCCESS,2024-10-05,2024,10
1561,130,593228,IMPS,FAILED,2024-09-15,2024,9
1562,232,63193,IMPS,FAILED,2025-09-15,2025,9
1563,254,713972,CARD,SUCCESS,2024-06-15,2024,6
1564,102,417274,NEFT,FAILED,2025-11-11,2025,11
1565,139,668675,CARD,SUCCESS,2025-02-22,2025,2
1566,260,992392,IMPS,FAILED,2024-04-03,2024,4
1567,213,965925,UPI,SUCCESS,2024-06-18,2024,6
1568,201,530838,IMPS,FAILED,2026-02-14,2026,2
1569,283,432671,CARD,SUCCESS,2024-06-03,2024,6
1570,195,908597,NEFT,FAILED,2024-04-27,2024,4
1571,187,89911,IMPS,FAILED,2024-08-08,2024,8
1572,204,114101,IMPS,SUCCESS,2024-01-25,2024,1
1573,187,726545,NEFT,SUCCESS,2024-03-09,2024,3
1574,248,1251,CARD,SUCCESS,2025-06-04,2025,6
1575,161,84386,CARD,SUCCESS,2024-04-03,2024,4
1576,146,288796,NEFT,FAILED,2025-02-08,2025,2
1577,137,379952,UPI,FAILED,2025-08-03,2025,8
1578,158,4643,CARD,SUCCESS,2024-11-09,2024,11
1579,114,315025,NEFT,FAILED,2024-09-20,2024,9
1580,238,958443,NEFT,SUCCESS,2024-07-24,2024,7
1581,235,321702,NEFT,FAILED,2025-02-07,2025,2
1582,107,611648,IMPS,FAILED,2025-05-02,2025,5
1583,125,64577,NEFT,SUCCESS,2025-03-16,2025,3
1584,190,202782,UPI,SUCCESS,2025-01-30,2025,1
1585,201,331443,CARD,SUCCESS,2025-05-27,2025,5
1586,235,795032,UPI,FAILED,2024-02-10,2024,2
1587,292,858516,UPI,SUCCESS,2025-09-26,2025,9
1588,115,652005,IMPS,FAILED,2024-01-23,2024,1
1589,174,547817,CARD,FAILED,2025-02-11,2025,2
1590,176,633349,NEFT,FAILED,2025-03-06,2025,3
1591,269,332945,UPI,FAILED,2024-12-02,2024,12
1592,177,660264,UPI,SUCCESS,2025-12-27,2025,12
1593,155,854925,NEFT,FAILED,2024-11-20,2024,11
1594,185,177872,CARD,SUCCESS,2026-02-10,2026,2
1595,223,375527,IMPS,SUCCESS,2024-10-12,2024,10
1596,128,712911,CARD,SUCCESS,2025-01-24,2025,1
1597,272,667803,IMPS,FAILED,2024-09-30,2024,9
1598,266,411897,IMPS,FAILED,2025-01-14,2025,1
1599,278,797723,IMPS,SUCCESS,2024-02-09,2024,2
1600,279,930725,IMPS,FAILED,2025-10-04,2025,10
1601,281,353436,NEFT,FAILED,2024-01-11,2024,1
1602,119,636286,IMPS,SUCCESS,2025-05-24,2025,5
1603,234,417697,IMPS,FAILED,2024-02-20,2024,2
1604,128,76043,NEFT,FAILED,2025-11-03,2025,11
1605,182,116665,UPI,FAILED,2025-01-15,2025,1
1606,279,600797,IMPS,SUCCESS,2025-10-30,2025,10
1607,131,58487,UPI,SUCCESS,2025-10-08,2025,10
1608,286,812798,UPI,SUCCESS,2024-01-11,2024,1
1609,259,85064,CARD,SUCCESS,2024-10-10,2024,10
1610,145,545043,CARD,FAILED,2025-03-05,2025,3
1611,176,85375,IMPS,SUCCESS,2024-03-21,2024,3
1612,184,45140,NEFT,SUCCESS,2025-08-27,2025,8
1613,253,76744,UPI,FAILED,2025-02-11,2025,2
1614,197,914316,NEFT,FAILED,2024-01-29,2024,1
1615,235,613459,CARD,FAILED,2025-05-22,2025,5
1616,145,854177,NEFT,SUCCESS,2024-06-27,2024,6
1617,153,685920,NEFT,FAILED,2025-12-10,2025,12
1618,282,579612,NEFT,SUCCESS,2025-11-06,2025,11
1619,104,875666,UPI,SUCCESS,2024-06-06,2024,6
1620,141,566254,NEFT,SUCCESS,2024-07-29,2024,7
1621,191,722395,IMPS,FAILED,2026-01-29,2026,1
1622,166,480392,NEFT,FAILED,2024-01-25,2024,1
1623,113,656463,IMPS,SUCCESS,2024-09-18,2024,9
1624,121,81651,UPI,FAILED,2025-08-08,2025,8
1625,111,574557,UPI,SUCCESS,2024-11-25,2024,11
1626,259,259095,CARD,SUCCESS,2024-12-20,2024,12
1627,233,377966,UPI,FAILED,2025-10-26,2025,10
1628,275,236058,UPI,SUCCESS,2024-01-10,2024,1
1629,262,303853,CARD,SUCCESS,2026-02-21,2026,2
1630,149,928750,NEFT,SUCCESS,2025-08-10,2025,8
1631,245,550649,IMPS,FAILED,2025-02-01,2025,2
1632,143,813593,NEFT,FAILED,2025-12-21,2025,12
1633,239,380030,CARD,SUCCESS,2024-12-03,2024,12
1634,240,878315,NEFT,SUCCESS,2025-06-21,2025,6
1635,187,747824,UPI,FAILED,2025-12-18,2025,12
1636,264,372856,NEFT,FAILED,2024-09-27,2024,9
1637,248,663772,IMPS,SUCCESS,2024-02-23,2024,2
1638,220,871330,IMPS,FAILED,2025-01-03,2025,1
1639,103,862236,NEFT,SUCCESS,2025-01-07,2025,1
1640,222,336519,UPI,SUCCESS,2024-03-02,2024,3
1641,169,693345,NEFT,FAILED,2024-02-26,2024,2
1642,250,565775,NEFT,FAILED,2024-10-23,2024,10
1643,117,717673,IMPS,FAILED,2024-03-13,2024,3
1644,201,461887,NEFT,FAILED,2024-08-20,2024,8
1645,107,795332,CARD,FAILED,2024-06-02,2024,6
1646,290,285002,IMPS,SUCCESS,2025-09-23,2025,9
1647,250,876006,NEFT,FAILED,2024-06-25,2024,6
1648,280,279172,IMPS,SUCCESS,2025-12-15,2025,12
1649,281,804009,IMPS,FAILED,2024-07-10,2024,7
1650,133,323721,IMPS,FAILED,2024-07-05,2024,7
1651,166,647124,IMPS,SUCCESS,2024-10-06,2024,10
1652,276,450731,IMPS,SUCCESS,2025-03-23,2025,3
1653,233,740587,IMPS,FAILED,2024-06-22,2024,6
1654,295,461697,UPI,SUCCESS,2024-10-07,2024,10
1655,278,922983,CARD,SUCCESS,2024-10-10,2024,10
1656,164,575170,UPI,FAILED,2026-01-03,2026,1
1657,159,120959,IMPS,FAILED,2024-07-04,2024,7
1658,155,41498,CARD,SUCCESS,2024-02-03,2024,2
1659,228,322639,CARD,SUCCESS,2024-09-22,2024,9
1660,183,618958,UPI,SUCCESS,2024-06-09,2024,6
1661,155,279792,NEFT,SUCCESS,2025-12-12,2025,12
1662,155,672965,NEFT,SUCCESS,2025-05-01,2025,5
1663,281,334448,NEFT,FAILED,2024-09-16,2024,9
1664,172,961858,CARD,FAILED,2025-05-19,2025,5
1665,169,589406,CARD,SUCCESS,2024-09-04,2024,9
1666,211,502959,UPI,SUCCESS,2025-07-25,2025,7
1667,188,973891,CARD,SUCCESS,2025-08-02,2025,8
1668,197,52141,CARD,FAILED,2024-02-25,2024,2
1669,294,866041,UPI,SUCCESS,2024-04-05,2024,4
1670,169,692475,IMPS,SUCCESS,2024-02-22,2024,2
1671,188,503175,UPI,SUCCESS,2024-04-07,2024,4
1672,121,137605,CARD,SUCCESS,2025-04-22,2025,4
1673,116,9900,CARD,FAILED,2024-10-30,2024,10
1674,219,658138,CARD,SUCCESS,2025-03-24,2025,3
1675,247,178434,CARD,SUCCESS,2025-05-04,2025,5
1676,276,231048,NEFT,SUCCESS,2025-10-11,2025,10
1677,204,267361,NEFT,SUCCESS,2025-05-08,2025,5
1678,159,878320,UPI,SUCCESS,2024-07-06,2024,7
1679,181,162835,CARD,FAILED,2025-09-25,2025,9
1680,236,988712,IMPS,FAILED,2025-06-03,2025,6
1681,216,801883,CARD,FAILED,2025-10-30,2025,10
1682,145,918062,NEFT,FAILED,2025-04-07,2025,4
1683,168,750107,NEFT,FAILED,2025-12-17,2025,12
1684,181,722020,IMPS,SUCCESS,2024-10-26,2024,10
1685,175,594543,CARD,FAILED,2025-03-06,2025,3
1686,171,608034,IMPS,FAILED,2025-01-02,2025,1
1687,129,322680,NEFT,FAILED,2025-11-18,2025,11
1688,267,511796,IMPS,SUCCESS,2025-05-18,2025,5
1689,186,152551,NEFT,FAILED,2026-01-15,2026,1
1690,206,586767,NEFT,SUCCESS,2025-12-19,2025,12
1691,121,617987,NEFT,FAILED,2024-10-11,2024,10
1692,120,193923,UPI,FAILED,2025-05-05,2025,5
1693,115,661506,UPI,SUCCESS,2025-07-01,2025,7
1694,146,220823,NEFT,FAILED,2024-04-02,2024,4
1695,112,620830,NEFT,SUCCESS,2025-10-31,2025,10
1696,209,163715,NEFT,SUCCESS,2024-04-27,2024,4
1697,147,384796,CARD,FAILED,2025-09-10,2025,9
1698,295,999852,UPI,SUCCESS,2026-02-07,2026,2
1699,172,718197,CARD,SUCCESS,2025-10-04,2025,10
1700,283,40847,NEFT,SUCCESS,2025-10-19,2025,10
1701,254,98604,UPI,SUCCESS,2026-02-24,2026,2
1702,170,278887,CARD,FAILED,2024-12-02,2024,12
1703,104,69691,NEFT,FAILED,2024-09-19,2024,9
1704,111,990451,NEFT,SUCCESS,2024-11-22,2024,11
1705,260,916922,IMPS,FAILED,2024-02-23,2024,2
1706,116,283152,CARD,FAILED,2024-08-18,2024,8
1707,289,815274,IMPS,SUCCESS,2025-08-01,2025,8
1708,165,387414,IMPS,FAILED,2025-09-12,2025,9
1709,126,268188,IMPS,FAILED,2025-02-28,2025,2
1710,148,313407,IMPS,SUCCESS,2024-06-16,2024,6
1711,102,372299,CARD,FAILED,2026-01-27,2026,1
1712,131,118591,IMPS,FAILED,2025-12-02,2025,12
1713,138,545557,CARD,FAILED,2025-01-27,2025,1
1714,238,369737,CARD,SUCCESS,2024-11-16,2024,11
1715,220,169897,IMPS,FAILED,2026-01-04,2026,1
1716,146,258520,CARD,SUCCESS,2025-12-06,2025,12
1717,168,660937,IMPS,FAILED,2025-05-17,2025,5
1718,250,48050,CARD,FAILED,2024-09-15,2024,9
1719,108,835715,UPI,SUCCESS,2025-10-23,2025,10
1720,107,692939,IMPS,FAILED,2024-02-17,2024,2
1721,239,736589,UPI,FAILED,2025-02-21,2025,2
1722,221,860697,NEFT,FAILED,2025-05-09,2025,5
1723,194,889399,UPI,SUCCESS,2025-09-20,2025,9
1724,212,438301,IMPS,SUCCESS,2026-01-13,2026,1
1725,214,583666,UPI,SUCCESS,2024-01-07,2024,1
1726,196,42953,IMPS,SUCCESS,2025-02-12,2025,2
1727,186,278999,NEFT,SUCCESS,2025-09-20,2025,9
1728,113,813877,CARD,SUCCESS,2024-06-20,2024,6
1729,162,493469,NEFT,FAILED,2026-02-14,2026,2
1730,298,63161,IMPS,FAILED,2026-01-17,2026,1
1731,166,575385,UPI,FAILED,2025-04-20,2025,4
1732,264,764548,CARD,SUCCESS,2024-07-17,2024,7
1733,284,668426,IMPS,FAILED,2024-03-22,2024,3
1734,211,766485,NEFT,SUCCESS,2026-02-05,2026,2
1735,114,515412,CARD,FAILED,2025-04-30,2025,4
1736,147,211228,UPI,FAILED,2024-04-12,2024,4
1737,199,814876,IMPS,SUCCESS,2024-01-22,2024,1
1738,223,406663,UPI,FAILED,2024-08-07,2024,8
1739,132,396280,IMPS,FAILED,2025-01-18,2025,1
1740,129,650099,UPI,SUCCESS,2025-09-22,2025,9
1741,112,115903,UPI,FAILED,2025-01-07,2025,1
1742,127,34082,IMPS,FAILED,2025-01-22,2025,1
1743,257,717890,UPI,SUCCESS,2024-11-06,2024,11
1744,228,405407,UPI,SUCCESS,2025-11-16,2025,11
1745,130,494309,IMPS,SUCCESS,2025-07-19,2025,7
1746,199,772668,CARD,FAILED,2024-11-21,2024,11
1747,133,417622,UPI,FAILED,2025-01-06,2025,1
1748,286,712380,NEFT,SUCCESS,2024-07-31,2024,7
1749,121,518215,IMPS,SUCCESS,2024-09-26,2024,9
1750,130,404550,UPI,SUCCESS,2024-08-24,2024,8
1751,148,351571,UPI,FAILED,2024-11-16,2024,11
1752,250,427508,IMPS,SUCCESS,2025-01-21,2025,1
1753,105,379557,UPI,SUCCESS,2025-04-03,2025,4
1754,290,20396,IMPS,FAILED,2024-07-28,2024,7
1755,113,420532,CARD,SUCCESS,2024-05-28,2024,5
1756,104,716105,IMPS,FAILED,2024-02-04,2024,2
1757,151,563897,IMPS,FAILED,2025-09-29,2025,9
1758,242,650763,UPI,FAILED,2024-05-18,2024,5
1759,204,218847,NEFT,SUCCESS,2025-12-08,2025,12
1760,276,707765,CARD,FAILED,2025-09-18,2025,9
1761,196,473580,IMPS,SUCCESS,2025-11-27,2025,11
1762,127,129068,CARD,FAILED,2024-02-14,2024,2
1763,110,43181,NEFT,SUCCESS,2024-04-10,2024,4
1764,295,401356,CARD,SUCCESS,2025-02-19,2025,2
1765,180,907307,NEFT,SUCCESS,2024-10-02,2024,10
1766,241,264919,NEFT,FAILED,2024-07-07,2024,7
1767,170,271755,UPI,SUCCESS,2024-10-25,2024,10
1768,118,683153,CARD,SUCCESS,2025-12-08,2025,12
1769,110,305639,UPI,SUCCESS,2025-08-18,2025,8
1770,158,234575,UPI,SUCCESS,2025-10-28,2025,10
1771,103,524146,CARD,FAILED,2024-02-21,2024,2
1772,155,943599,IMPS,SUCCESS,2026-02-25,2026,2
1773,254,591539,IMPS,SUCCESS,2024-10-17,2024,10
1774,176,305391,CARD,FAILED,2024-05-01,2024,5
1775,135,187348,UPI,SUCCESS,2025-01-20,2025,1
1776,242,433807,NEFT,SUCCESS,2024-08-22,2024,8
1777,270,124159,NEFT,SUCCESS,2024-08-05,2024,8
1778,152,418973,IMPS,SUCCESS,2025-07-11,2025,7
1779,243,740690,UPI,SUCCESS,2025-08-14,2025,8
1780,141,44729,IMPS,SUCCESS,2025-05-13,2025,5
1781,150,292312,IMPS,FAILED,2025-08-03,2025,8
1782,130,463111,UPI,SUCCESS,2024-04-24,2024,4
1783,209,688291,NEFT,FAILED,2024-06-02,2024,6
1784,117,162757,NEFT,SUCCESS,2024-11-04,2024,11
1785,211,599075,CARD,SUCCESS,2024-02-18,2024,2
1786,300,922544,NEFT,FAILED,2025-11-08,2025,11
1787,146,379492,UPI,SUCCESS,2025-03-05,2025,3
1788,167,636539,IMPS,SUCCESS,2025-11-20,2025,11
1789,103,225791,IMPS,SUCCESS,2024-09-05,2024,9
1790,290,107385,UPI,FAILED,2024-07-14,2024,7
1791,133,726157,CARD,SUCCESS,2025-10-03,2025,10
1792,237,140263,IMPS,SUCCESS,2024-12-30,2024,12
1793,254,799802,IMPS,SUCCESS,2024-09-17,2024,9
1794,281,976812,NEFT,SUCCESS,2025-07-22,2025,7
1795,144,33392,NEFT,FAILED,2024-03-22,2024,3
1796,102,35258,UPI,FAILED,2025-03-21,2025,3
1797,292,457355,NEFT,FAILED,2024-03-28,2024,3
1798,212,273669,CARD,SUCCESS,2025-04-04,2025,4
1799,109,665515,CARD,SUCCESS,2025-04-18,2025,4
1800,181,960997,CARD,FAILED,2024-11-15,2024,11
1801,132,95182,NEFT,FAILED,2024-06-08,2024,6
1802,125,831067,CARD,SUCCESS,2025-08-20,2025,8
1803,153,692556,IMPS,FAILED,2024-12-18,2024,12
1804,134,676280,NEFT,SUCCESS,2024-08-30,2024,8
1805,117,378492,UPI,FAILED,2025-10-25,2025,10
1806,162,118763,NEFT,FAILED,2025-08-09,2025,8
1807,245,495523,UPI,FAILED,2025-12-16,2025,12
1808,219,619598,IMPS,SUCCESS,2024-08-03,2024,8
1809,195,917984,CARD,SUCCESS,2024-02-18,2024,2
1810,122,266967,UPI,SUCCESS,2024-06-17,2024,6
1811,226,263183,UPI,FAILED,2024-05-28,2024,5
1812,271,499369,CARD,SUCCESS,2024-11-15,2024,11
1813,239,475779,UPI,FAILED,2024-08-20,2024,8
1814,185,855686,IMPS,FAILED,2024-04-19,2024,4
1815,223,253935,IMPS,FAILED,2025-09-08,2025,9
1816,165,149106,NEFT,FAILED,2024-10-06,2024,10
1817,138,389687,UPI,FAILED,2026-01-11,2026,1
1818,239,455061,NEFT,FAILED,2025-01-31,2025,1
1819,287,830604,CARD,FAILED,2024-10-23,2024,10
1820,198,26546,UPI,SUCCESS,2024-11-05,2024,11
1821,274,716566,UPI,FAILED,2025-01-31,2025,1
1822,280,800396,UPI,SUCCESS,2025-07-14,2025,7
1823,237,598984,UPI,FAILED,2026-01-07,2026,1
1824,165,280913,UPI,FAILED,2025-09-21,2025,9
1825,273,224531,IMPS,FAILED,2024-12-06,2024,12
1826,247,649269,UPI,SUCCESS,2026-01-26,2026,1
1827,208,930561,UPI,SUCCESS,2024-03-22,2024,3
1828,155,862506,CARD,SUCCESS,2025-05-06,2025,5
1829,104,855186,UPI,FAILED,2025-05-31,2025,5
1830,231,275550,IMPS,FAILED,2025-01-20,2025,1
1831,203,222725,UPI,FAILED,2024-05-29,2024,5
1832,272,253822,UPI,FAILED,2024-02-06,2024,2
1833,153,788119,CARD,SUCCESS,2024-03-03,2024,3
1834,153,677792,IMPS,SUCCESS,2024-03-10,2024,3
1835,227,225976,CARD,SUCCESS,2024-02-16,2024,2
1836,212,603311,IMPS,FAILED,2025-10-17,2025,10
1837,248,167321,IMPS,SUCCESS,2024-06-07,2024,6
1838,227,678669,CARD,SUCCESS,2024-03-07,2024,3
1839,221,208319,CARD,SUCCESS,2025-10-29,2025,10
1840,135,457143,UPI,SUCCESS,2024-01-27,2024,1
1841,193,934582,CARD,SUCCESS,2024-02-27,2024,2
1842,125,307989,UPI,SUCCESS,2024-07-27,2024,7
1843,286,910062,IMPS,FAILED,2024-02-03,2024,2
1844,282,491146,UPI,SUCCESS,2025-01-18,2025,1
1845,165,508214,CARD,SUCCESS,2024-11-09,2024,11
1846,241,235193,NEFT,SUCCESS,2024-01-08,2024,1
1847,296,191042,IMPS,SUCCESS,2024-12-19,2024,12
1848,104,357244,UPI,FAILED,2024-10-02,2024,10
1849,226,381873,IMPS,FAILED,2024-11-20,2024,11
1850,147,895700,UPI,FAILED,2025-07-16,2025,7
1851,215,762767,IMPS,FAILED,2024-01-11,2024,1
1852,293,871480,CARD,SUCCESS,2025-05-01,2025,5
1853,117,125607,IMPS,FAILED,2024-03-15,2024,3
1854,165,422988,IMPS,FAILED,2025-08-15,2025,8
1855,263,492099,UPI,SUCCESS,2025-05-07,2025,5
1856,252,171576,UPI,FAILED,2024-09-24,2024,9
1857,265,308667,CARD,FAILED,2024-01-09,2024,1
1858,186,713154,NEFT,FAILED,2025-08-29,2025,8
1859,158,229775,UPI,FAILED,2025-06-17,2025,6
1860,107,377154,NEFT,FAILED,2024-02-25,2024,2
1861,209,938752,CARD,FAILED,2025-08-16,2025,8
1862,128,980711,CARD,FAILED,2025-08-01,2025,8
1863,103,584972,IMPS,FAILED,2024-06-15,2024,6
1864,207,149098,UPI,SUCCESS,2024-05-22,2024,5
1865,227,156030,UPI,SUCCESS,2025-09-01,2025,9
1866,163,25976,UPI,FAILED,2025-10-30,2025,10
1867,179,710990,CARD,SUCCESS,2025-05-23,2025,5
1868,129,475611,NEFT,FAILED,2026-01-31,2026,1
1869,184,999495,NEFT,SUCCESS,2024-12-08,2024,12
1870,168,362124,CARD,SUCCESS,2025-07-10,2025,7
1871,166,12639,IMPS,FAILED,2024-09-18,2024,9
1872,292,667983,NEFT,SUCCESS,2025-09-01,2025,9
1873,226,262130,NEFT,FAILED,2024-05-02,2024,5
1874,139,708443,NEFT,FAILED,2024-10-26,2024,10
1875,140,630272,NEFT,FAILED,2024-05-31,2024,5
1876,278,855403,UPI,SUCCESS,2024-07-29,2024,7
1877,181,223778,CARD,FAILED,2026-02-02,2026,2
1878,227,673846,UPI,SUCCESS,2025-09-27,2025,9
1879,281,753491,IMPS,SUCCESS,2024-12-24,2024,12
1880,112,398267,UPI,SUCCESS,2024-06-10,2024,6
1881,171,609157,NEFT,FAILED,2024-07-01,2024,7
1882,252,982965,CARD,SUCCESS,2025-05-26,2025,5
1883,137,529567,IMPS,SUCCESS,2025-11-29,2025,11
1884,195,518595,IMPS,FAILED,2024-02-02,2024,2
1885,229,740687,UPI,FAILED,2025-08-09,2025,8
1886,268,881529,IMPS,FAILED,2025-08-07,2025,8
1887,248,535607,NEFT,SUCCESS,2025-02-05,2025,2
1888,133,542743,UPI,SUCCESS,2025-08-22,2025,8
1889,261,577284,NEFT,SUCCESS,2025-09-17,2025,9
1890,103,405042,CARD,SUCCESS,2025-04-29,2025,4
1891,297,837076,IMPS,SUCCESS,2025-02-09,2025,2
1892,284,590652,CARD,FAILED,2025-10-26,2025,10
1893,176,68451,CARD,FAILED,2025-04-04,2025,4
1894,284,703412,UPI,FAILED,2025-05-28,2025,5
1895,235,390328,IMPS,FAILED,2024-10-20,2024,10
1896,134,67946,IMPS,SUCCESS,2024-10-09,2024,10
1897,174,148610,CARD,FAILED,2026-01-07,2026,1
1898,280,469609,UPI,SUCCESS,2025-09-08,2025,9
1899,198,406779,NEFT,SUCCESS,2026-02-15,2026,2
1900,163,940711,NEFT,SUCCESS,2024-09-18,2024,9
1901,284,100993,UPI,SUCCESS,2025-06-05,2025,6
1902,139,628537,NEFT,SUCCESS,2025-01-04,2025,1
1903,273,433240,IMPS,SUCCESS,2024-11-23,2024,11
1904,143,827292,UPI,SUCCESS,2024-04-25,2024,4
1905,239,686592,CARD,SUCCESS,2024-09-29,2024,9
1906,116,57121,IMPS,SUCCESS,2025-01-07,2025,1
1907,167,750097,CARD,SUCCESS,2025-06-19,2025,6
1908,275,922708,UPI,FAILED,2024-02-27,2024,2
1909,217,264045,IMPS,FAILED,2025-08-03,2025,8
1910,284,946575,CARD,SUCCESS,2025-03-25,2025,3
1911,133,917603,NEFT,FAILED,2024-01-21,2024,1
1912,165,589951,IMPS,FAILED,2024-04-08,2024,4
1913,296,625790,NEFT,FAILED,2025-08-22,2025,8
